"X","gvkey","ticker","compname","year","sic4","salesmillions","employees","breach","breach_this_year","breachtype_this_year","bad_breach","internal_breach","rand_breach","breach_sum","bad_breach_sum","industry","industry_breach_sum","industry_bad_breach_sum","industry_translate","ag_frst_fsh","mining","construction","manuf","trn_comm_elc_gas","wholesale","retail","finance_insurance","services","mean_hits","max_hits","volume","price.open","price.high","price.low","price.close","price.adjusted","ret.adjusted.prices","ret.closing.prices","volume_pct","price.open_pct","price.high_pct","price.low_pct","price.close_pct","price.adjusted_pct","ret.adjusted.prices_pct","ret.closing.prices_pct","salesmillions_pct","employees_pct","mean_hits_pct","max_hits_pct"
1597,99990034,"SJR","SHAW COMMUNICATIONS INC-CL B",2006,4841,2459.2839,0.36899999,0,0,"",0,0,0,0,0,6,8,1,"#N/A",0,0,0,0,1,0,0,0,0,1,1,50848000,10.87,16.395,10.765,11.36,5.907982,0.302527767,0.270693512,0.699454995,1.194505495,1.477027027,1.276229994,1.270693512,1.302527767,NA,NA,1.112893773,1,1,1
1598,99990034,"SJR","SHAW COMMUNICATIONS INC-CL B",2007,4841,2774.4451,0.36899999,0,0,"",0,0,0,0,0,6,1,0,"#N/A",0,0,0,0,1,0,0,0,0,1,1,70179900,15.885,28.209999,16.225,16.225,8.749377,0.480941716,0.428257042,1.380189978,1.461361546,1.720646478,1.507199257,1.428257042,1.480941716,"1.589744044","1.582073536",1.128151614,1,1,1
1599,99990034,"SJR","SHAW COMMUNICATIONS INC-CL B",2008,4841,3104.8589,0.36899999,0,0,"",0,0,0,0,0,6,2,0,"#N/A",0,0,0,0,1,0,0,0,0,1,1,77652000,23.66,24.35,14.61,23.74,13.315826,0.521917046,0.463174114,1.106470656,1.489455461,0.86316912,0.90046225,1.463174114,1.521917046,"1.085198121","1.081532977",1.11909185,1,1,1
1600,99990034,"SJR","SHAW COMMUNICATIONS INC-CL B",2009,4841,3390.9131,0.36899999,0,0,"",0,0,0,0,0,6,3,0,"#N/A",0,0,0,0,1,0,0,0,0,1,1,87007500,17.450001,20.91,13.55,18.23,10.618021,-0.202601401,-0.232097725,1.120479833,0.737531741,0.858726899,0.927446954,0.767902275,0.797398599,"-0.388186978","-0.501102541",1.092131143,1,1,1
1601,116224,"SKRRF","SCOTTISH RE GROUP LTD",2005,6311,2033.09,0.36899999,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1602,116224,"SKRRF","SCOTTISH RE GROUP LTD",2006,6311,2089.03,0.39899999,0,0,"",0,0,0,0,0,9,17,2,"#N/A",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027514768,1.081300815,NA,NA
1603,116224,"SKRRF","SCOTTISH RE GROUP LTD",2007,6311,1270.0699,11,0,0,"",0,0,0,0,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607971116,27.568923,NA,NA
1604,116224,"SKRRF","SCOTTISH RE GROUP LTD",2008,6311,734.56,11,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,0.134615385,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578361868,1,Inf,Inf
1605,116224,"SKRRF","SCOTTISH RE GROUP LTD",2009,6311,734.56,11,0,0,"",0,0,0,0,0,9,11,4,"#N/A",0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0
1606,10121,"SLM","SLM CORP",2005,6111,5529.2402,11,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,31.75,50,1266319100,19.274481,19.949965,16.468906,19.531809,13.557001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1607,10121,"SLM","SLM CORP",2006,6111,7764.9199,11,0,0,"",0,0,0,0,0,9,17,2,"#N/A",0,0,0,0,0,0,0,1,0,38.88679245,48,1539717800,19.907076,20.77198,16.079342,19.94639,14.524663,0.071377291,0.02122594,1.215900321,1.032820339,1.041203832,0.976345484,1.02122594,1.071377291,NA,NA,1.404337598,1,1.224780865,0.96
1608,10121,"SLM","SLM CORP",2007,6111,8748.4902,11,0,0,"",0,0,0,0,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,45.46153846,63,5279541900,17.441029,20.721945,7.022873,17.055038,13.118668,-0.096800525,-0.144956155,3.428902296,0.876122088,0.997591226,0.436763706,0.855043845,0.903199475,"-1.356180992","-6.829198473",1.126668441,1,1.169074012,1.3125
1609,10121,"SLM","SLM CORP",2008,6111,6506.3599,8,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,50.40384615,59,7206763600,7.201572,8.827734,1.962116,6.919228,5.411435,-0.587501185,-0.594300054,1.365035781,0.412909812,0.426008948,0.279389361,0.405699946,0.412498815,"6.069194221","4.099860774",0.743712315,0.727272727,1.108714044,0.936507937
1610,10121,"SLM","SLM CORP",2009,6111,4969.3999,8,0,0,"",0,0,0,0,0,9,11,4,"#N/A",0,0,0,0,0,0,0,1,0,41.15384615,57,6530975200,3.184417,4.288778,1.1401,3.241601,2.535212,-0.531508371,-0.531508284,0.906228588,0.442183595,0.485829999,0.58105637,0.468491716,0.468491629,"0.904693274","0.894343321",0.763775748,1,0.816482259,0.966101695
1611,9599,"SMTC","Semtech Corporation",2005,3674,211.03,0.65899998,0,0,"",0,0,0,0,0,5,6,1,"#N/A",0,0,0,1,0,0,0,0,0,4.923076923,10,250215200,21.879999,21.4,14.57,21.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1612,9599,"SMTC","Semtech Corporation",2006,3674,215.71001,0.68900001,1,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,4.924528302,11,217578600,18.41,19.940001,11.09,18.74,18.74,-0.124299065,-0.124299065,0.869565878,0.841407717,0.931775748,0.761153054,0.875700935,0.875700935,NA,NA,1.022176989,1.045523567,1.000294811,1.1
1613,9599,"SMTC","Semtech Corporation",2007,3674,236.57001,0.78100002,0,1,"StolenLaptop",0,0,1,1,0,5,11,3,"#N/A",0,0,0,1,0,0,0,0,0,3.711538462,7,340306800,13.19,21.030001,12.75,13.23,13.23,-0.294023479,-0.294023479,1.564063745,0.716458446,1.054663989,1.1496844,0.705976521,0.705976521,"2.365452051","2.365452051",1.096703904,1.133526863,0.753684055,0.636363636
1614,9599,"SMTC","Semtech Corporation",2008,3674,235.8,0.82700002,0,0,"",0,0,0,1,0,5,10,2,"#N/A",0,0,0,1,0,0,0,0,0,3.230769231,5,313830000,15.06,18.26,8.82,14.75,14.75,0.114890401,0.114890401,0.922197264,1.141774071,0.868283363,0.691764706,1.114890401,1.114890401,"-0.39075247","-0.39075247",0.996745107,1.058898846,0.870466321,0.714285714
1615,9599,"SMTC","Semtech Corporation",2009,3674,230.05,0.91500002,0,0,"",0,0,0,1,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,2.865384615,5,177478000,11.32,19.01,10.27,11.52,11.52,-0.218983051,-0.218983051,0.565522735,0.751660027,1.041073384,1.164399093,0.781016949,0.781016949,"-1.906016949","-1.906016949",0.975614928,1.106408704,0.886904762,1
1616,63769,"SPSX","SUPERIOR ESSEX INC",2005,3350,1582.66,4.0999999,0,0,"",0,0,0,0,0,5,6,1,"#N/A",0,0,0,1,0,0,0,0,0,0.461538462,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1617,63769,"SPSX","SUPERIOR ESSEX INC",2006,3350,2509.6699,4.0999999,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,0.452830189,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585729026,1,0.981132075,0.5
1618,63769,"SPSX","SUPERIOR ESSEX INC",2007,3350,2486.29,4.5,0,0,"",0,0,0,0,0,5,11,3,"#N/A",0,0,0,1,0,0,0,0,0,0.480769231,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990684074,1.097561002,1.061698718,1
1619,63769,"SPSX","SUPERIOR ESSEX INC",2008,3350,777.46997,4.177,0,0,"",0,0,0,0,0,5,10,2,"#N/A",0,0,0,1,0,0,0,0,0,0.489795918,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31270285,0.928222222,1.01877551,0.5
1620,63769,"SPSX","SUPERIOR ESSEX INC",2009,3350,777.46997,4.177,0,0,"",0,0,0,0,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,0.24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.49,1
1621,147660,"SRX","SRA International, Inc.",2005,7370,777.46997,4.177,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,61.05769231,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1622,147660,"SRX","SRA International, Inc.",2006,7370,1007.29,4.9749999,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,54.30188679,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29559988,1.191046181,0.889353736,0.948717949
1623,147660,"SRX","SRA International, Inc.",2007,7370,1054.03,5.2150002,0,0,"",0,0,0,0,0,10,14,4,"#N/A",0,0,0,0,0,0,0,0,1,48.36538462,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046401731,1.048241267,0.89067595,0.824324324
1624,147660,"SRX","SRA International, Inc.",2008,7370,1205.27,6.4970002,1,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,46.19230769,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.143487377,1.245829329,0.955069583,0.918032787
1625,147660,"SRX","SRA International, Inc.",2009,7370,1236.75,6.9770002,0,1,"Virus",1,0,0,1,1,10,6,4,"#N/A",0,0,0,0,0,0,0,0,1,65.78846154,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.026118629,1.07388025,1.424229808,1.785714286
1626,6242,"SSCC","SMURFIT-STONE CONTAINER CORP",2005,2631,7402.9199,33.5,0,0,"",0,0,0,0,0,5,6,1,"#N/A",0,0,0,1,0,0,0,0,0,4.346153846,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1627,6242,"SSCC","SMURFIT-STONE CONTAINER CORP",2006,2631,6113.27,25.200001,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,4.113207547,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825791726,0.752238836,0.946401737,0.75
1628,6242,"SSCC","SMURFIT-STONE CONTAINER CORP",2007,2631,6163.6499,22.700001,0,0,"",0,0,0,0,0,5,11,3,"#N/A",0,0,0,1,0,0,0,0,0,3.942307692,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.008241072,0.900793655,0.958450953,0.833333333
1629,6242,"SSCC","SMURFIT-STONE CONTAINER CORP",2008,2631,5632.29,21.299999,0,0,"",0,0,0,0,0,5,10,2,"#N/A",0,0,0,1,0,0,0,0,0,4.153846154,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913791356,0.938325906,1.053658537,1.2
1630,6242,"SSCC","SMURFIT-STONE CONTAINER CORP",2009,2631,4474.79,19,0,0,"",0,0,0,0,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,4.192307692,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794488565,0.892018821,1.009259259,1.666666667
1631,10086,"STC","STEWART INFORMATION SERVICES",2005,6361,2136.97,9.8649998,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,43.88461538,56,28899300,41.700001,52.650002,34.860001,40.560001,32.917526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1632,10086,"STC","STEWART INFORMATION SERVICES",2006,6361,2107.3501,9.8999996,0,0,"",0,0,0,0,0,9,17,2,"#N/A",0,0,0,0,0,0,0,1,0,42.79245283,51,37975700,48.869999,54.200001,32.93,48.200001,39.690758,0.205763702,0.188362914,1.314069891,1.171942394,1.029439676,0.944635659,1.188362914,1.205763702,NA,NA,0.9861393,1.003547876,0.97511286,0.910714286
1633,10086,"STC","STEWART INFORMATION SERVICES",2007,6361,1740.26,8.5,0,0,"",0,0,0,0,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,47.5,56,36856100,43.549999,44.599998,24.99,44.599998,37.458481,-0.056241733,-0.074688857,0.970517989,0.891139756,0.822878177,0.758882478,0.925311143,0.943758267,"-0.273331653","-0.396515724",0.825804882,0.858585893,1.110008818,1.098039216
1634,10086,"STC","STEWART INFORMATION SERVICES",2008,6361,1256.03,6.3000002,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,56.84615385,70,61873000,26.110001,35.669998,6.46,25.84,22.318716,-0.404174558,-0.420627777,1.678772306,0.599540794,0.799775776,0.258503401,0.579372223,0.595825442,"7.186381694","5.63173399",0.721748474,0.741176494,1.196761134,1.25
1635,10086,"STC","STEWART INFORMATION SERVICES",2009,6361,1369.5699,6.0999999,0,0,"",0,0,0,0,0,9,11,4,"#N/A",0,0,0,0,0,0,0,1,0,80.28846154,100,55601500,23.32,23.209999,8.94,22.809999,19.858356,-0.110237524,-0.117260101,0.898639148,0.893144355,0.65068686,1.383900929,0.882739899,0.889762476,"0.272747312","0.27877403",1.09039585,0.968253922,1.412381597,1.428571429
1636,150937,"STX","SEAGATE TECHNOLOGY PLC",2005,3572,6659.6299,44,0,0,"",0,0,0,0,0,5,6,1,"#N/A",0,0,0,1,0,0,0,0,0,29.76923077,39,1157894300,17.440001,21.299999,13.96,17.389999,10.493776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,150937,"STX","SEAGATE TECHNOLOGY PLC",2006,3572,7863.46,60,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,35.69811321,48,1740719400,20.1,28.08,19.950001,20.07,12.328729,0.17486108,0.154111625,1.50334914,1.15252287,1.318309921,1.429083166,1.154111625,1.17486108,NA,NA,1.180765316,1.363636364,1.199161426,1.230769231
1638,150937,"STX","SEAGATE TECHNOLOGY PLC",2007,3572,9436.5303,54,0,0,"",0,0,0,0,0,5,11,3,"#N/A",0,0,0,1,0,0,0,0,0,31.88461538,40,1747895300,25.75,28.6,20.299999,26.07,16.246214,0.317752544,0.298953662,1.004122376,1.281094527,1.018518519,1.017543759,1.298953662,1.317752544,"1.817171348","1.939851473",1.200048109,0.9,0.893173687,0.833333333
1639,150937,"STX","SEAGATE TECHNOLOGY PLC",2008,3572,10164.04,54,0,0,"",0,0,0,0,0,5,10,2,"#N/A",0,0,0,1,0,0,0,0,0,29.32692308,35,1926665000,25.75,24.51,3.83,24.440001,15.479867,-0.047170805,-0.062523936,1.102277122,1,0.856993007,0.18866996,0.937476064,0.952829195,"-0.148451386","-0.209142564",1.077095042,1,0.919782871,0.875
1640,150937,"STX","SEAGATE TECHNOLOGY PLC",2009,3572,7871.4302,47,0,0,"",0,0,0,0,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,30.44230769,37,3077401800,4.55,18.440001,3.11,5.08,3.332941,-0.784691884,-0.792144035,1.597268752,0.176699029,0.752346022,0.812010444,0.207855965,0.215308116,"16.63511734","12.66945255",0.774439121,0.87037037,1.038032787,1.057142857
1641,24547,"SWS","SWS GROUP INC",2005,6211,304.59,0.92799997,0,0,"",0,0,0,0,0,9,3,0,"#N/A",0,0,0,0,0,0,0,1,0,16.84615385,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,24547,"SWS","SWS GROUP INC",2006,6211,330.07001,0.889,0,0,"",0,0,0,0,0,9,17,2,"#N/A",0,0,0,0,0,0,0,1,0,16.64150943,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.083653469,0.957974169,0.987852158,0.92
1643,24547,"SWS","SWS GROUP INC",2007,6211,389.26001,0.89899999,0,0,"",0,0,0,0,0,9,12,6,"#N/A",0,0,0,0,0,0,0,1,0,17.67307692,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.179325592,1.011248583,1.061987616,1
1644,24547,"SWS","SWS GROUP INC",2008,6211,381.92999,1.193,0,0,"",0,0,0,0,0,9,6,0,"#N/A",0,0,0,0,0,0,0,1,0,17.73076923,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981169347,1.327030048,1.003264418,1
1645,24547,"SWS","SWS GROUP INC",2009,6211,389.89999,1.17,0,0,"",0,0,0,0,0,9,11,4,"#N/A",0,0,0,0,0,0,0,1,0,16.67307692,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.020867699,0.980720872,0.940347072,0.913043478
1646,9359,"SWY","Safeway Inc.",2005,5411,33872.172,201,0,1,"StolenLaptop",0,0,1,1,0,8,3,2,"#N/A",0,0,0,0,0,0,1,0,0,1.269230769,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,9359,"SWY","Safeway Inc.",2006,5411,34324.691,207,0,0,"",0,0,0,1,0,8,7,2,"#N/A",0,0,0,0,0,0,1,0,0,1.294117647,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01335961,1.029850746,1.019607843,1
1648,9359,"SWY","Safeway Inc.",2007,5411,35126.141,201,0,0,"",0,0,0,1,0,8,6,0,"#N/A",0,0,0,0,0,0,1,0,0,1.234042553,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.023349081,0.971014493,0.953578337,1
1649,9359,"SWY","Safeway Inc.",2008,5411,35275,197,0,0,"",0,0,0,1,0,8,5,1,"#N/A",0,0,0,0,0,0,1,0,0,1.117647059,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.004237841,0.980099502,0.905679513,0.666666667
1650,9359,"SWY","Safeway Inc.",2009,5411,32794.828,186,0,0,"",0,0,0,1,0,8,0,0,"#N/A",0,0,0,0,0,0,1,0,0,1.078431373,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929690376,0.944162437,0.964912281,1
1651,15855,"SYMC","Symantec Corporation",2005,7372,3653.3101,16,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,0,0,4198021100,26.16,26.200001,16.610001,26.200001,18.650915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,15855,"SYMC","Symantec Corporation",2006,7372,4441.1299,17.1,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,NA,NA,3737075600,17.66,21.91,14.89,17.49,12.450556,-0.332442617,-0.332442774,0.890199337,0.675076453,0.83625951,0.896447869,0.667557226,0.667557383,NA,NA,1.215645477,1.06875,NA,NA
1653,15855,"SYMC","Symantec Corporation",2007,7372,4879.7598,17.6,0,0,"",0,0,0,0,0,10,14,4,"#N/A",0,0,0,0,0,0,0,0,1,NA,NA,3738165800,20.98,21.66,16.129999,21.34,15.191242,0.220125591,0.220125786,1.000291725,1.18799547,0.988589685,1.0832773,1.220125786,1.220125591,"-0.662146126","-0.662146401",1.098765384,1.029239766,NA,NA
1654,15855,"SYMC","Symantec Corporation",2008,7372,4918.7402,17.4,1,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,NA,NA,3645620400,16.110001,22.65,10.05,16.059999,11.432581,-0.24742289,-0.247422727,0.975243099,0.767874214,1.045706371,0.623062655,0.752577273,0.75257711,"-1.124007839","-1.124006104",1.00798818,0.988636364,NA,NA
1655,15855,"SYMC","Symantec Corporation",2009,7372,4804.7402,17.4,0,1,"FraudSe",0,0,0,1,0,10,7,4,"#N/A",0,0,0,0,0,0,0,0,1,NA,NA,3578569100,13.59,18.15,12.62,14.8,10.53563,-0.078455687,-0.078455733,0.981607712,0.843575367,0.801324503,1.255721393,0.921544267,0.921544313,"0.317091467","0.317091862",0.976823334,1,NA,NA
1656,9899,"T","AT&T Inc.",2005,4813,38674.02,189.95,1,0,"",0,0,0,0,0,6,0,0,"#N/A",0,0,0,0,1,0,0,0,0,74.94230769,80,2767488100,25.98,25.59,22.1,25.59,12.062249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,9899,"T","AT&T Inc.",2006,4813,53859.48,302.76999,1,1,"Hack",1,0,0,1,1,6,9,2,"#N/A",0,0,0,0,1,0,0,0,0,77.05660377,85,4634583100,24.49,35.75,24.450001,24.709999,12.283836,0.018370289,-0.034388472,1.674653307,0.942648191,1.39703009,1.106334887,0.965611528,1.018370289,NA,NA,1.392652742,1.593945723,1.028212316,1.0625
1658,9899,"T","AT&T Inc.",2007,4813,98791.133,309.04999,0,1,"FraudSe",0,0,0,2,1,6,2,0,"#N/A",0,0,0,0,1,0,0,0,0,82.5,92,5876216900,35.669998,42.830002,33.810001,34.950001,18.228098,0.483909261,0.41440722,1.267906255,1.456512781,1.198042014,1.38282207,1.41440722,1.483909261,"26.34195146","-12.05075991",1.834238522,1.020741818,1.070641528,1.082352941
1659,9899,"T","AT&T Inc.",2008,4813,99199.352,302.66,0,0,"",0,0,0,2,1,6,2,0,"#N/A",0,0,0,0,1,0,0,0,0,87.42307692,100,7869929500,41.509998,41.43,22.42,41,22.184895,0.217071304,0.173104401,1.339285059,1.163723026,0.967312586,0.663117401,1.173104401,1.217071304,"0.448578528","0.417715698",1.004132142,0.979323766,1.05967366,1.086956522
1660,9899,"T","AT&T Inc.",2009,4813,98758.508,282.72,1,0,"",0,0,0,2,1,6,3,0,"#N/A",0,0,0,0,1,0,0,0,0,88.13461538,94,7473279200,28.74,29.42,21.719999,29.42,16.701525,-0.247166822,-0.282439024,0.949599256,0.692363319,0.710113444,0.968777832,0.717560976,0.752833178,"-1.138643468","-1.631610879",0.995555979,0.934117492,1.008139023,0.94
1661,3505,"TAP","MOLSON COORS BREWING CO",2005,2082,4855.5498,10.2,0,0,"",0,0,0,0,0,5,6,1,"#N/A",0,0,0,1,0,0,0,0,0,7.730769231,10,415428600,37.849998,39.75,29.045,37.685001,26.275671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,3505,"TAP","MOLSON COORS BREWING CO",2006,2082,4992.5898,9.5500002,0,0,"",0,0,0,0,0,5,8,0,"#N/A",0,0,0,1,0,0,0,0,0,8.056603774,9,270376400,33.5,38.380001,31.174999,33.575001,24.370058,-0.072523857,-0.109061958,0.650837232,0.885072702,0.965534616,1.073334447,0.890938042,0.927476143,NA,NA,1.028223374,0.936274529,1.042147752,0.9
1663,3505,"TAP","MOLSON COORS BREWING CO",2007,2082,5142.3999,9.6999998,0,0,"",0,0,0,0,0,5,11,3,"#N/A",0,0,0,1,0,0,0,0,0,8.346153846,10,435563900,38.5,57.23,37.720001,39.009998,29.427891,0.20754292,0.161876302,1.610953841,1.149253731,1.491141181,1.209943936,1.161876302,1.20754292,"-2.861719293","-1.48426",1.030006491,1.015706764,1.03593947,1.111111111
1664,3505,"TAP","MOLSON COORS BREWING CO",2008,2082,3818.55,14,0,0,"",0,0,0,0,0,5,10,2,"#N/A",0,0,0,1,0,0,0,0,0,9.846153846,11,400013400,51.740002,59.259998,35.41,50.330002,38.934769,0.323056722,0.290182122,0.918380518,1.343896156,1.035470872,0.938759254,1.290182122,1.323056722,"1.556577896","1.792616452",0.742561853,1.443298999,1.179723502,1.1
1665,3505,"TAP","MOLSON COORS BREWING CO",2009,2082,2434.3999,14.54,0,0,"",0,0,0,0,0,5,1,0,"#N/A",0,0,0,1,0,0,0,0,0,14.26923077,19,390639700,48.709999,50.490002,31.440001,49.52,38.894203,-0.001041897,-0.01609382,0.976566535,0.941437903,0.852008162,0.887884807,0.98390618,0.998958103,"-0.003225119","-0.055461102",0.637519451,1.038571429,1.44921875,1.727272727
1666,22207,"TBI","TRUEBLUE INC",2005,7363,1089.87,3.4000001,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,1,1,118487300,16.92,26.219999,15.25,16.98,16.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,22207,"TBI","TRUEBLUE INC",2006,7363,1152.37,3.5,0,0,"",0,0,0,0,0,10,8,1,"#N/A",0,0,0,0,0,0,0,0,1,1,1,151323600,21.049999,27.629999,15.11,21.24,21.24,0.250883392,0.250883392,1.277129279,1.244089775,1.053775746,0.990819672,1.250883392,1.250883392,NA,NA,1.057346289,1.029411734,1,1
1668,22207,"TBI","TRUEBLUE INC",2007,7363,1151.04,3.5,0,0,"",0,0,0,0,0,10,14,4,"#N/A",0,0,0,0,0,0,0,0,1,1,1,177805400,18.42,27.790001,14.42,18.5,18.5,-0.129001883,-0.129001883,1.175001123,0.875059424,1.00579088,0.954334878,0.870998117,0.870998117,"-0.514190605","-0.514190605",0.998845857,1,1,1
1669,22207,"TBI","TRUEBLUE INC",2008,7363,1107.16,2.9000001,0,0,"",0,0,0,0,0,10,3,1,"#N/A",0,0,0,0,0,0,0,0,1,1,1,94622200,14.44,17.48,6.06,13.6,13.6,-0.264864865,-0.264864865,0.53216719,0.78393051,0.629003216,0.420249653,0.735135135,0.735135135,"2.053186033","2.053186033",0.961877954,0.828571457,1,1
1670,22207,"TBI","TRUEBLUE INC",2009,7363,817.58002,2.5,0,0,"",0,0,0,0,0,10,7,4,"#N/A",0,0,0,0,0,0,0,0,1,1,1,83979000,9.58,15.4,6.01,9.88,9.88,-0.273529412,-0.273529412,0.887518997,0.663434903,0.881006865,0.991749175,0.726470588,0.726470588,"1.032713085","1.032713085",0.738447939,0.862068936,1,1
1671,13683,"TEF","TELEFONICA SA",2005,4813,39554.031,207.64101,0,0,"",0,0,0,0,0,6,0,0,"#N/A",0,0,0,0,1,0,0,0,0,1,1,153390300,18.141029,18.15064,14.47,18.01923,4.548562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1672,13683,"TEF","TELEFONICA SA",2006,4813,59632.32,195.086,0,0,"",0,0,0,0,0,6,9,2,"#N/A",0,0,0,0,1,0,0,0,0,NA,NA,167375400,15.24,21.636669,14.78,15.56333,4.436064,-0.024732652,-0.136293282,1.091173301,0.84008465,1.192060941,1.021423635,0.863706718,0.975267348,NA,NA,1.507616758,0.939535018,NA,NA
